GISJOIN,diff
G2101410,0.460994860499
G2101430,0.440515281637
G2101450,0.37207518220200003
G2101470,0.753291753292
G2101490,0.524205914567
G2101510,0.311860228308
G2101530,0.5186778799139999
G2101550,0.30130735076500004
G2101570,0.518647319822
G2101590,0.7947355099975999
G2101610,0.412368275097
G2101630,0.46093430418000003
G2101650,0.471392587261
G2101670,0.505246242556
G2101690,0.544844020797
G2101710,0.736726106993
G2101730,0.410772055609
G2101750,0.550146873688
G2101770,0.469185957381
G2101790,0.33697798757299996
G2101810,0.41240747268300004
G2101830,0.563762261974
G2101850,0.31064620257000003
G2101870,0.536922153292
G2101890,0.693227091633
G2101910,0.5727605727609999
G2101930,0.569941321219
G2101950,0.6276332345660001
G2101970,0.452544426494
G2101990,0.667213992504
G2102010,0.530108588352
G2102030,0.702064014358
G2102050,0.212821384076
G2102070,0.706155917269
G2102090,0.30377912993100004
G2102110,0.33652677138500003
G2102130,0.38981924508200005
G2102150,0.554737616995
G2102170,0.510308822228
G2102190,0.5386711381270001
G2102210,0.49569732937699995
G2102230,0.499735868991
G2102250,0.542760508939
G2102270,0.24180023132800005
G2102290,0.46130581747
G2102310,0.618302453681
G2102330,0.5439352170909999
G2102350,0.6716309480560001
G2102370,0.399012908125
G2102390,0.20218498560500003
G2200010,0.5667494340170001
G2200030,0.514981070849
G2200050,0.359731445402
G2200070,0.25522743947200005
G2200090,0.36976056932699997
G2200110,0.652938055445
G2200130,0.08950749464700003
G2200150,0.45792685374700004
G2200170,-0.04228415786400003
G2200190,0.33291155861699995
G2200210,0.64663256607
G2200230,0.7944203683642
G2200250,0.44419275123499996
G2200270,0.13518143591299997
G2200290,0.24828052767999997
G2200310,0.215158924205
G2200330,-0.09214493816600006
G2200350,-0.26505614154499996
G2200370,0.13284206333400006
G2200390,0.413267020633
G2200410,0.437459070072
G2200430,0.7058623426699999
G2200450,0.314445060701
G2200470,-0.06258181138099994
G2200490,0.40594855305500005
G2200510,0.14748494939000006
G2200530,0.538978777054
G2200550,0.33584598339
G2200570,0.5651474402069999
G2200590,0.7962850182699001
G2200610,0.196045863695
G2200630,0.725251299826
G2200650,-0.17265426880800006
G2200670,0.11365170435400007
G2200690,0.10964674730700003
G2200710,-0.6615545317860001
G2200730,0.254342741995
G2200750,0.33607642830199996
G2200770,0.17217923645899996
G2200790,0.32541609486600004
G2200810,0.10244233378599998
G2200830,0.326073363901
G2200850,0.6309657639240001
G2200870,0.333712912001
G2200890,0.30782741504399996
G2200910,-0.14352783366899996
G2200930,-0.07960281340500003
G2200950,-0.24537126325900005
G2200970,0.11903927945999998
G2200990,0.33422657190599997
G2201010,0.27558917406399996
G2201030,0.508067433616
G2201050,0.32576697657600007
G2201070,-0.058592213921
G2201090,0.48381290866400006
G2201110,0.48476225445200005
G2201130,0.596443986853
G2201150,0.6496723381230001
G2201170,0.36848888411599995
G2201190,0.29101433296600004
G2201210,0.12147915027499995
G2201230,0.683967220004
G2201250,0.19713694377399998
G2201270,0.465138190955
G2300010,0.09421756414900001
G2300030,0.17281125761500005
G2300050,-0.264165046219
G2300070,0.05487730435900001
G2300090,-0.07582153018799997
G2300110,0.037227836785000024
G2300130,-0.14299986968400002
G2300150,-0.02398282941400004
G2300170,0.12999292468000007
G2300190,0.10930099217199996
G2300210,0.25207786526699993
G2300230,-0.06366919800000004
G2300250,0.22743376463300002
G2300270,-0.0028281042859999994
G2300290,0.16178513195300004
G2300310,-0.04773520998199998
G2400010,0.4805064019559999
G2400030,-0.006441946332999993
G2400050,-0.17440308999299997
G2400090,0.18439406145699994
G2400110,0.395422376148
G2400130,0.3685128241380001
G2400150,0.35283273062399995
G2400170,-0.302152317881
G2400190,0.15982613652599997
G2400210,0.03984794975700001
G2400230,0.615032932972
G2400250,0.24518611540500002
G2400270,-0.33480645624000005
G2400290,0.04582151429199999
G2400310,-0.5554151359299999
G2400330,-0.8098669575697001
G2400350,0.36110096212400006
G2400370,0.24581017954699996
G2400390,0.179288321167
G2400410,0.11921413699199995
G2400430,0.32354151915799995
G2400450,0.11634213108799996
G2400470,0.278714168394
G2405100,-0.745698152933
G2500010,-0.13409514046400006
G2500030,-0.414544157998
G2500050,-0.09283612659900004
G2500070,-0.5128563932129999
G2500090,-0.22497474344699997
G2500110,-0.36965277594999996
G2500130,-0.16023873738899996
G2500150,-0.394551130221
G2500170,-0.38152206918200005
G2500190,-0.351655215491
G2500210,-0.279383198102
G2500230,-0.07232518700199997
G2500250,-0.62984939888
G2500270,-0.10496309440000007
G2600010,0.399579219939
G2600030,0.20429869266600004
G2600050,0.287926314072
G2600070,0.286832788671
G2600090,0.29627173592699996
G2600110,0.3306959903450001
G2600130,0.28743545611099997
G2600150,0.333322319511
G2600170,0.126313005365
G2600190,0.14000587026699995
G2600210,0.12729195069700006
G2600230,0.38114008489999995
G2600250,0.124774606199
G2600270,0.29954451701600004
G2600290,0.242809089037
G2600310,0.32080310691
G2600330,0.24245172994699998
G2600350,0.318042584984
G2600370,0.126836603886
G2600390,0.32840626372099996
G2600410,0.25347917907600004
G2600430,0.354414003044
G2600450,0.055202384800000004
G2600470,0.19409822094400003
G2600490,-0.09467968491100004
G2600510,0.34717767799899996
G2600530,0.14959660877900005
G2600550,0.12530120481899998
G2600570,0.25623403478799994
G2600590,0.467555331992
G2600610,0.157268130321
G2600630,0.381751640586
G2600650,-0.27653995415
G2600670,0.309816416325
G2600690,0.299647913701
G2600710,0.282741116752
G2600730,0.036852904041
G2600750,0.20121609383800004
G2600770,-0.12789959195399997
G2600790,0.44103139013400006
G2600810,0.030665752441000005
G2600830,0.20083974807600002
G2600850,0.22897897897900005
G2600870,0.38343748615
G2600890,0.031510469608000025
G2600910,0.21087264407900003
G2600930,0.296342953484
G2600950,0.417313664597
G2600970,0.2718462549280001
G2600990,0.11545873301199999
G2601010,0.15367518653799994
G2601030,-0.04243548043900003
G2601050,0.21994815118000005
G2601070,0.261123097556
G2601090,0.294008360428
G2601110,0.19401118478499996
G2601130,0.523352965347
G2601150,0.22126556996499996
G2601170,0.34014911884300003
G2601190,0.4416932907350001
G2601210,-0.008792177815000024
G2601230,0.39646095996499997
G2601250,-0.08118898462899998
G2601270,0.27346047214999997
G2601290,0.365588291931
G2601310,0.26140350877199997
G2601330,0.437010474662
G2601350,0.442885278188
G2601370,0.3759278473939999
G2601390,0.30384099583900004
G2601410,0.28911988912000003
G2601430,0.295642835226
G2601450,0.011401515955999975
G2601470,0.314306228684
G2601490,0.309572901326
G2601510,0.44551265395199996
G2601530,0.28595519152
G2601550,0.19636352955000003
G2601570,0.379554230226
G2601590,0.13946346310199997
G2601610,-0.41500846683599996
G2601630,-0.372601715133
G2601650,0.364159958113
G2700010,0.25933587370699995
G2700030,0.09692314378199995
G2700050,0.33188999414900006
G2700070,0.09828297992100005
G2700090,0.36321631259099996
G2700110,0.251374129718
G2700130,0.03725643492899999
G2700150,0.3619263704899999
G2700170,-0.016612215516000006
G2700190,0.13700047185199998
G2700210,0.316839785962
G2700230,0.288903267551
G2700250,0.305308407477
G2700270,0.019754019513999965
G2700290,0.43195266272200006
G2700310,-0.22500000000000003
G2700330,0.351237493418
G2700350,0.31784188034199995
G2700370,-0.046475319143999994
G2700390,0.32421431275999996
G2700410,0.357905933497
G2700430,0.340720598232
G2700450,0.21856778425699996
G2700470,0.17370833071799996
G2700490,0.17992795050600002
G2700510,0.27772951057100004
G2700530,-0.35310654670200003
G2700550,0.13989538754199998
G2700570,0.33590125185999997
G2700590,0.38222754491100003
G2700610,0.16511627906900006
G2700630,0.388226664222
G2700650,0.35729230769200004
G2700670,0.25494271988199996
G2700690,0.222598391874
G2700710,0.20006336131800007
G2700730,0.25893089960899995
G2700750,-0.02240420271900001
G2700770,0.442600896861
G2700790,0.30665231721300007
G2700810,0.35642904730200003
G2700830,0.282875752329
G2700850,0.38412545493499994
G2700870,0.029411764705999988
G2700890,0.41364205256600006
G2700910,0.41350654312799995
G2700930,0.40260698475100004
G2700950,0.35766141489
G2700970,0.5297136990989999
G2700990,0.07858076988599993
G2701010,0.361697544162
G2701030,0.030702244054999994
G2701050,0.29864990689
G2701070,0.134591584158
G2701090,-0.0075431714109999715
G2701110,0.359311113864
G2701130,0.27791935242099997
G2701150,0.26301988491500006
G2701170,0.462649089768
G2701190,0.290311607021
G2701210,0.26803304734600003
G2701230,-0.39437734292899995
G2701250,0.321218599679
G2701270,0.429553264605
G2701290,0.3666534444
G2701310,0.03079119719400003
G2701330,0.357395464947
G2701350,0.46285567143100004
G2701370,-0.11808376775099999
G2701390,0.15386476677
G2701410,0.3702699319950001
G2701430,0.41917950045300006
G2701450,0.279078306008
G2701470,0.26045168067200003
G2701490,0.12785046728900007
G2701510,0.258252818035
G2701530,0.47739450770299996
G2701550,0.23394751535400005
G2701570,0.26547092825600005
G2701590,0.457354221061
G2701610,0.326652051362
G2701630,-0.018600841483000008
G2701650,0.19191309595600003
G2701670,0.37694419030199994
G2701690,0.02924338542499999
G2701710,0.33169447898899995
G2701730,0.35370264610700003
G2800010,-0.14704437530700004
G2800030,0.61788782897
G2800050,0.22664581259800004
G2800070,0.19897818282200003
G2800090,0.131881881882
G2800110,-0.32413685605199993
G2800130,0.390597886101
G2800150,0.38866544789800006
G2800170,0.06058301647700004
G2800190,0.389303482587
G2800210,-0.7139471902510001
G2800230,0.328276935045
G2800250,-0.15652610441700004
G2800270,-0.443447037701
G2800290,-0.052662523097000036
G2800310,0.245278725825
G2800330,0.347739839431
G2800350,0.142134584372
G2800370,0.287745911353
G2800390,0.7770318380629999
G2800410,0.629671361502
G2800430,0.14882206473899995
G2800450,0.5937089684310001
G2800470,0.306575810297
G2800490,-0.43701931480499995
G2800510,-0.662739531583
G2800530,-0.480133370381
G2800550,-0.138769670959
G2800570,0.75617604318
G2800590,0.39848234906
G2800610,-0.039560699102999974
G2800630,-0.7380150298
G2800650,-0.20105820105900002
G2800670,0.436389380531
G2800690,-0.226126320328
G2800710,0.14784645148199999
G2800730,0.556226477522
G2800750,0.23005489004700003
G2800770,0.2987833781
G2800790,0.14177335230000004
G2800810,0.377181459937
G2800830,-0.40978465398299996
G2800850,0.400974132824
G2800870,0.06281077210699998
G2800890,0.16091724382900002
G2800910,0.360482390982
G2800930,-0.09654374744800004
G2800950,0.29288384766500003
G2800970,0.13431042767899998
G2800990,0.473749760491
G2801010,0.393297649523
G2801030,-0.56861682918
G2801050,-0.011144820753999973
G2801070,0.00477985727800001
G2801090,0.667495897952
G2801110,0.5366347569959999
G2801130,0.007164331861999995
G2801150,0.6196765726860001
G2801170,0.5652922702869999
G2801190,-0.38920369818100004
G2801210,0.5285057696069999
G2801230,0.17664943751900003
G2801250,-0.348390446521
G2801270,0.308514365803
G2801290,0.56630492324
G2801310,0.535489949749
G2801330,-0.403146927493
G2801350,-0.149063032368
G2801370,0.31442620072
G2801390,0.587772066061
G2801410,0.737304452467
G2801430,-0.501588218308
G2801450,0.6323193247750001
G2801470,0.152140802166
G2801490,0.04932465686000004
G2801510,-0.364147965136
G2801530,0.258443465492
G2801550,0.586783439491
G2801570,-0.364398658361
G2801590,0.12495724546799997
G2801610,0.130736216573
G2801630,-0.06601293974900002
G2900010,0.24898885271800003
G2900030,0.505470459518
G2900050,0.557473374954
G2900070,0.43951010654199996
G2900090,0.5968912626680001
G2900110,0.7017869184090001
G2900130,0.546440593442
G2900150,0.541318864775
G2900170,0.727112365496
G2900190,-0.05912713654699997
G2900210,0.261648342379
G2900230,0.615772980502
G2900250,0.5555813413780001
G2900270,0.421602969624
G2900290,0.541655396267
G2900310,0.5009084745760001
G2900330,0.627149736299
G2900350,0.66396903589
G2900370,0.35867100463400003
G2900390,0.6385791653389999
G2900410,0.519939424533
G2900430,0.542010919457
G2900450,0.522919179734
G2900470,0.111189432152
G2900490,0.4399333137190001
G2900510,0.36775717237800004
G2900530,0.4627632898699999
G2900550,0.594758064516
G2900570,0.644646924829
G2900590,0.621505376344
G2900610,0.551097858498
G2900630,0.591721132897
G2900650,0.68176453231
G2900670,0.675570228092
G2900690,0.535842632873
G2900710,0.46120491557599996
G2900730,0.557630306287
G2900750,0.560171447412
G2900770,0.274173451716
G2900790,0.607749830048
G2900810,0.6493753394890001
G2900830,0.478538812785
G2900850,0.534873860505
G2900870,0.672913117547
G2900890,0.411873840445
G2900910,0.6320987654319999
G2900930,0.525821596244
G2900950,-0.16644732591300004
G2900970,0.5083750181610001
G2900990,0.353188196548
G2901010,0.36885284772599997
G2901030,0.5538296732729999
G2901050,0.64483990225
G2901070,0.438191590262
G2901090,0.610891207869
G2901110,0.5413297394430001
G2901130,0.5048879591259999
G2901150,0.510588657574
G2901170,0.563982521848
G2901190,0.640106886918
G2901210,0.564190526455
G2901230,0.582361790147
G2901250,0.61471765229
G2901270,0.497984808557
G2901290,0.730304772858
G2901310,0.6601541966
G2901330,0.414714424008
G2901350,0.603260869565
G2901370,0.55606462503
G2901390,0.5542035398230001
G2901410,0.565967101532
G2901430,0.453890097932
G2901450,0.586961442692
G2901470,0.40788219091
G2901490,0.600986277873
G2901510,0.684797965527
G2901530,0.647633859142
G2901550,0.334937759336
G2901570,0.616926248282
G2901590,0.46938210030500005
G2901610,0.42910427590699995
G2901630,0.47023728813599996
G2901650,0.129928603589
G2901670,0.569334014152
G2901690,0.517146470282
G2901710,0.67634500427
G2901730,0.537599696164
G2901750,0.508875739645
G2901770,0.370558375635
G2901790,0.6141160949869999
G2901810,0.6687205509240001
G2901830,0.264012871342
G2901850,0.5539956803449999
G2901860,0.34933207234899993
G2901870,0.45387229910199994
G2901890,-0.16243522750099998
G2901950,0.345051379124
G2901970,0.595447490947
G2901990,0.589430894309
G2902010,0.55636743215
G2902030,0.560963114754
G2902050,0.589790897909
G2902070,0.693176683235
G2902090,0.6205708066269999
G2902110,0.546698872786
G2902130,0.592888584983
G2902150,0.653589391861
G2902170,0.56203358209
G2902190,0.45629836356700004
G2902210,0.5518913676039999
G2902230,0.643778319972
G2902250,0.5785500299580001
G2902270,0.58604206501
G2902290,0.684763789266
G2905100,-0.637394723829
G3000010,0.45508982036
G3000030,-0.05496624879499995
G3000050,0.027470431133000017
G3000070,0.5692605747499999
G3000090,0.321627553605
G3000110,0.7812097812098999
G3000130,0.21573791838100004
G3000150,0.368339167639
G3000170,0.479300291545
G3000190,0.590336134454
G3000210,0.584593902722
G3000230,-0.06879726762599997
G3000250,0.7611940298509999
G3000270,0.52559667935
G3000290,0.365074549237
G3000310,-0.009948436812000028
G3000330,0.8657342657346
G3000350,-0.297444153753
G3000370,0.6282051282059999
G3000390,0.406356413167
G3000410,0.17268000630199998
G3000430,0.32501912777400005
G3000450,0.534062237174
G3000470,0.21321135059699997
G3000490,0.06926432620100004
G3000510,0.516332982087
G3000530,0.505945945945
G3000550,0.666666666667
G3000570,0.44711129991500004
G3000590,0.553608247423
G3000610,0.408814589665
G3000630,-0.157863491121
G3000650,0.678036605657
G3000670,0.14918286219
G3000690,0.7711598746077
G3000710,0.652072659525
G3000730,0.38967310549700007
G3000750,0.719197707737
G3000770,0.530346820809
G3000790,0.663265306123
G3000810,0.38557766396199994
G3000830,0.668329177058
G3000850,0.06253585771600001
G3000870,0.36997319034799997
G3000890,0.520694941237
G3000910,0.41698630137000003
G3000930,-0.142228011413
G3000950,0.566029900332
G3000970,0.5690900337020001
G3000990,0.429207763283
G3001010,0.543111992071
G3001030,0.659863945578
G3001050,0.469170984456
G3001070,0.5568669527900001
G3001090,0.759849906192
G3001110,0.27148047931999997
G3100010,0.4504251442449999
G3100030,0.7254658385099999
G3100050,0.8403041825099
G3100070,0.8641025641022
G3100090,0.7763578274756
G3100110,0.657481688175
G3100130,0.545473639992
G3100150,0.744308231174
G3100170,0.7770740975303
G3100190,0.47536260194299995
G3100210,0.406471757025
G3100230,0.6075625958090001
G3100250,0.390752637005
G3100270,0.679128440367
G3100290,0.7833603457589
G3100310,0.7482154445160001
G3100330,0.6364631210330001
G3100350,0.640094180962
G3100370,0.41424968474100005
G3100390,0.5975426278839999
G3100410,0.725268719257
G3100430,0.15484226477499996
G3100450,0.49580771380699995
G3100470,0.45003535234500003
G3100490,0.705220061413
G3100510,0.541180758017
G3100530,0.35329901731400004
G3100550,-0.013920585247000017
G3100570,0.7734457323496
G3100590,0.517540812782
G3100610,0.6612318840579999
G3100630,0.721374045801
G3100650,0.695896328294
G3100670,0.345341993099
G3100690,0.673565380998
G3100710,0.721074380165
G3100730,0.627
G3100750,0.8807106598982
G3100770,0.601716738197
G3100790,0.374900379729
G3100810,0.589555283558
G3100830,0.684576485462
G3100850,0.8647058823532
G3100870,0.734722222222
G3100890,0.753765816429
G3100910,0.7608695652170999
G3100930,0.588235294118
G3100950,0.453644314869
G3100970,0.38420282788900006
G3100990,0.60734114744
G3101010,0.669961977187
G3101030,0.8151750972767
G3101050,0.666259168704
G3101070,0.607239596158
G3101090,-0.0005932066290000315
G3101110,0.5814725022330001
G3101130,0.8159645232819001
G3101150,0.7198952879580001
G3101170,0.84965034965
G3101190,0.562840355402
G3101210,0.6239546803339999
G3101230,0.695290858726
G3101250,0.6110068793000001
G3101270,0.429324546953
G3101290,0.6321411983280001
G3101310,0.386866327792
G3101330,0.525875190259
G3101350,0.734837799718
G3101370,0.7075287481020001
G3101390,0.745810055865
G3101410,0.5874563963839999
G3101430,0.633569739953
G3101450,0.7061845485089999
G3101470,0.514457174032
G3101490,0.7780580075665999
G3101510,0.254223149114
G3101530,0.21785526028199997
G3101550,0.46961690885099994
G3101570,0.48945663907899994
G3101590,0.460407531597
G3101610,0.743079922027
G3101630,0.518351577592
G3101650,0.74047954866
G3101670,0.639010189228
G3101690,0.575200918485
G3101710,0.811369509044
G3101730,0.050271069492
G3101750,0.6597605893190001
G3101770,0.450491307635
G3101790,0.49385026737899995
G3101810,0.601066982809
G3101830,0.686274509804
G3101850,0.560262148337
G3200010,0.513716166788
G3200030,-0.10647343096100004
G3200050,0.32122995228
G3200070,0.546885953087
G3200090,0.624113475178
G3200110,0.7599531615928
G3200130,0.48733094979
G3200150,0.590551181102
G3200170,0.650093808631
G3200190,0.41490615268100006
G3200210,0.271407110666
G3200230,0.41981420988100004
G3200270,0.49091826437999997
G3200290,0.33776387802999996
G3200310,-0.011959939220999971
G3200330,0.534322820037
G3205100,0.14051007355200001
G3300010,0.16824328245599995
G3300030,0.05670440078400002
G3300050,-0.12629016553
G3300070,0.09131432317300003
G3300090,-0.18975332068300005
G3300110,0.0020130850529999633
G3300130,-0.030787245981000022
G3300150,0.05839501689899995
G3300170,-0.08572101652000003
G3300190,0.026514637346999992
G3400010,-0.062323857080000045
G3400030,-0.11988332269900004
G3400050,-0.14781422446500003
G3400070,-0.323697927299
G3400090,0.19867700258400006
G3400110,-0.053415821042000045
G3400130,-0.563600704451
G3400150,0.004292279677999999
G3400170,-0.518133300235
G3400190,0.13839222464700002
G3400210,-0.36168029887099995
G3400230,-0.19777972745500005
G3400250,0.094646744191
G3400270,0.04395856104899998
G3400290,0.339987364788
G3400310,-0.21745223401499997
G3400330,0.15366187542799997
G3400350,-0.124467581637
G3400370,0.302653669104
G3400390,-0.35476445518199995
G3400410,0.25601750547
G3500010,-0.17818803013399998
G3500030,0.507411067194
G3500050,0.364055756734
G3500060,-0.06796238244499997
G3500070,0.08556251185800001
G3500090,0.423662770103
G3500110,0.47065337763
G3500130,-0.17956263343099998
G3500150,0.415714797931
G3500170,-0.07717881738299998
G3500190,-0.20508568269699995
G3500210,0.294117647058
G3500230,0.06862745098099998
G3500250,0.48528988427700004
G3500270,0.40198735320699996
G3500280,-0.20268456375800004
G3500290,0.039061421669999985
G3500310,-0.39772016738
G3500330,-0.35858377933300006
G3500350,0.29145447137900005
G3500370,0.33577464788699996
G3500390,-0.402993160425
G3500410,0.41332194705400005
G3500430,-0.027344588015999982
G3500450,0.33100976339099997
G3500470,-0.46398424310599995
G3500490,-0.510230872406
G3500510,0.27256775199800004
G3500530,-0.10109532267599997
G3500550,-0.520435244161
G3500570,0.30799999999999994
G3500590,0.530805687204
G3500610,0.08647166362000003
G3600010,-0.24313138709299997
G3600030,0.42306118870900006
G3600050,-0.7913430698022
G3600070,0.036893003849999995
G3600090,0.343600013812
G3600110,0.13251892178999997
G3600130,0.245782790952
G3600150,0.19975899984899997
G3600170,0.28051675592099995
G3600190,-0.009338219746999998
G3600210,-0.01346541918899996
G3600230,0.066815023882
G3600250,0.291765102936
G3600270,0.010723882894000003
G3600290,-0.04761407756799996
G3600310,0.034153458452999996
G3600330,0.07387113810399998
G3600350,0.355466952922
G3600370,0.36953766913300007
G3600390,0.274312364195
G3600410,0.38802083333299997
G3600430,0.34520423725399996
G3600450,0.22350640632700003
G3600470,-0.618298394067
G3600490,0.396431342125
G3600510,0.27844912795300003
G3600530,0.15891501168299993
G3600550,-0.141152659262
G3600570,0.26482394770000006
G3600590,-0.05310940233399997
G3600610,-0.772016747609
G3600630,0.189941860465
G3600650,0.21151461681499995
G3600670,-0.12834831893800003
G3600690,0.08622860020200002
G3600710,0.06459542603000001
G3600730,0.43385958617399994
G3600750,0.232446398622
G3600770,0.130255385685
G3600790,0.17829176662299995
G3600810,-0.534015607133
G3600830,0.028700883454000015
G3600850,0.16776010860599994
G3600870,-0.050878226282000005
G3600890,0.10783979063600002
G3600910,0.043635734804000015
G3600930,-0.05844651057200001
G3600950,0.346879191983
G3600970,0.287071114805
G3600990,0.12131688536199997
G3601010,0.36160842258899994
G3601030,0.08222527648200006
G3601050,0.137425025463
G3601070,0.276123759487
G3601090,-0.42143746522900005
G3601110,-0.09137345398900004
G3601130,0.10584735925699995
G3601150,0.202312396768
G3601170,0.26113448822300006
G3601190,-0.327675122719
G3601210,0.509766584766
G3601230,0.218495821727
G3700010,0.12946119196100003
G3700030,0.559435900284
G3700050,0.47736862293899995
G3700070,-0.12555320377199997
G3700090,0.44658054711199996
G3700110,0.565260545905
G3700130,0.24488325776500003
G3700150,-0.25170575692900005
G3700170,0.09464523915399997
G3700190,0.287309493718
G3700210,-0.145702454147
G3700230,0.39351187629499995
G3700250,0.19973187402399994
G3700270,0.506224298542
G3700290,0.45778497671600005
G3700310,0.44481161461600005
G3700330,0.114978601997
G3700350,0.38010272285900004
G3700370,-0.10084442169899999
G3700390,0.5701298701290001
G3700410,0.14321890827199996
G3700430,0.517077315208
G3700450,0.30582051340199995
G3700470,0.22094410361300004
G3700490,0.21792736475500002
G3700510,-0.16020642754900005
G3700530,0.49834983498400004
G3700550,0.22115839865399994
G3700570,0.493549775735
G3700590,0.48121779859499997
G3700610,0.19198097179800006
G3700630,-0.603840763104
G3700650,-0.321786395165
G3700670,-0.10257435843899992
G3700690,0.11735001003300005
G3700710,0.32132768361600006
G3700730,0.09009009009000002
G3700750,0.610405471422
G3700770,0.025000000000000022
G3700790,0.09834019718000003
G3700810,-0.20028006204199994
G3700830,-0.26879948555199995
G3700850,0.240818596374
G3700870,0.2795463589339999
G3700890,0.279369829255
G3700910,-0.37673267326800003
G3700930,-0.10825348798099999
G3700950,0.140343158821
G3700970,0.368191559206
G3700990,0.11897356143100002
G3701010,0.30665972821799997
G3701030,0.17860686644200002
G3701050,0.131504295672
G3701070,0.06282352941200003
G3701090,0.47699561459100004
G3701110,0.5047808968649999
G3701130,0.41497461928999996
G3701150,0.258617545139
G3701170,0.005062436718999974
G3701190,-0.298711225245
G3701210,0.583794665325
G3701230,0.258712551314
G3701250,0.2958363004230001
G3701270,0.0025158305440000084
G3701290,0.04088764633899994
G3701310,-0.26196086466499996
G3701330,0.34654287985
G3701350,-0.510234247776
G3701370,0.26550502067299997
G3701390,-0.021987738741000018
G3701410,0.30404107565
G3701430,0.280818802122
G3701450,0.17323732062400005
G3701470,-0.07380149238500006
G3701490,0.28191737386899995
G3701510,0.5671932720270001
G3701530,0.10147238611500004
G3701550,0.04858822933099999
G3701570,0.299850147435
G3701590,0.367481530803
G3701610,0.47853111141000004
G3701630,0.16674467587200004
G3701650,-0.07763952557699999
G3701670,0.501850531392
G3701690,0.5559011811369999
G3701710,0.50712187727
G3701730,0.22918756268799995
G3701750,0.22482798165199996
G3701770,0.15470588235299998
G3701790,0.310957952044
G3701810,-0.24612893431799998
G3701830,-0.20500645868400003
G3701850,-0.33251012545700004
G3701870,-0.15208503679399998
G3701890,-0.015016163231000024
G3701910,0.11721258831099995
G3701930,0.551711840228
G3701950,-0.05631367541800003
G3701970,0.615273775216
G3701990,0.32483686786300003
G3800010,0.57048092869
G3800030,0.296782790786
G3800050,0.04381443298899995
G3800070,0.733108108108
G3800090,0.508583066628
G3800110,0.688524590164
G3800130,0.738118331717
G3800150,0.46153517941800004
G3800170,0.10718590988100002
G3800190,0.446927374302
G3800210,0.465851602023
G3800230,0.5197978096039999
G3800250,0.635288767622
G3800270,0.357670221493
G3800290,0.743746809597
G3800310,0.524426133019
G3800330,0.736730360934
G3800350,0.18501565076899995
G3800370,0.669360764144
G3800390,0.440256615878
G3800410,0.685170499604
G3800430,0.682621502209
G3800450,0.4609929078020001
G3800470,0.733009708738
G3800490,0.5645701525860001
G3800510,0.605762473647
G3800530,0.6454070526769999
G3800550,0.5295812524010001
G3800570,0.679009640666
G3800590,0.5301344310799999
G3800610,0.33424794213
G3800630,0.288665879575
G3800650,0.706586826347
G3800670,0.49240219851300004
G3800690,0.49603960395999996
G3800710,0.32790341126899997
G3800730,0.16098403107500003
G3800750,0.619920318725
G3800770,0.36126005361899993
G3800790,-0.24221736755800005
G3800810,0.19969666329600005
G3800830,0.7105943152449999
G3800850,-0.426508071368
G3800870,0.7470725995313
G3800890,0.658109781263
G3800910,0.17886178861800006
G3800930,0.42483397061800005
G3800950,0.376429199648
G3800970,0.265010351967
G3800990,0.40171692713999996
G3801010,0.476862365511
G3801030,0.58418367347
G3801050,0.663341048767
G3900010,0.556087860436
G3900030,0.381821847836
G3900050,0.478109163413
G3900070,0.19000728478499995
G3900090,-0.16950001789500002
G3900110,0.6257655293090001
G3900130,0.395487441465
G3900150,0.52181409687
G3900170,0.28346059303400006
G3900190,0.464043101429
G3900210,0.444734897994
G3900230,0.19532036229500005
G3900250,0.413291172049
G3900270,0.526132596685
G3900290,0.415655862663
G3900310,0.43265824477000003
G3900330,0.46770398887899994
G3900350,-0.349913413233
G3900370,0.61212
G3900390,0.348187693172
G3900410,0.160597796226
G3900430,0.09825755513200007
G3900450,0.26952737376400004
G3900470,0.470648053989
G3900490,-0.258933029992
G3900510,0.35944522302299997
G3900530,0.556323482681
G3900550,0.25467826657900006
G3900570,0.24465987718600002
G3900590,0.425724189156
G3900610,-0.09522784810200002
G3900630,0.407712403453
G3900650,0.47203262860000006
G3900670,0.48274870615300003
G3900690,0.39836149513600005
G3900710,0.561297512905
G3900730,0.365140254135
G3900750,0.629400351104
G3900770,0.363718559921
G3900790,0.48916081275
G3900810,0.356823837172
G3900830,0.381878421204
G3900850,0.15578508733000002
G3900870,0.43897645381300004
G3900890,0.289499867757
G3900910,0.525967534631
G3900930,0.0028392875440000354
G3900950,-0.17351995993400005
G3900970,0.397337949147
G3900990,-0.029957368360999992
G3901010,0.343691515907
G3901030,0.24875783348299996
G3901050,0.500743889479
G3901070,0.650480882008
G3901090,0.45619523189699995
G3901110,0.46874065210899996
G3901130,0.012441897739999985
G3901150,0.41399046105000004
G3901170,0.4949338934890001
G3901190,0.34961482176900005
G3901210,0.551489361702
G3901230,0.19561217919300006
G3901250,0.485297444017
G3901270,0.403222502902
G3901290,0.42651381540299993
G3901310,0.367063319725
G3901330,0.10159798831900002
G3901350,0.539829059829
G3901370,0.643389351172
G3901390,0.37544427696800003
G3901410,0.273804178899
G3901430,0.229602415336
G3901450,0.3680532108849999
G3901470,0.311826583195
G3901490,0.606014712246
G3901510,0.17419294426099996
G3901530,-0.081584559309
