GISJOIN,race_white,race_black,race_hispanic,sex_female,age_0_17,age_over65,ind_divorce,marriage_never_married,lang_second_eng,empl_civilian_unemployed,ind_agriculture,income_median,public_asist,gini_index,transp_car,transp_public,pov_under_1,insured_under65,house_vacant,housevalue_median,POP16dens,MEDIAN_INCOME08_16,POP08_16,edu_high,housevalue_IQR
G3701050,0.583590863285186,0.189721195834733,0.191770238495129,0.512882096069869,0.252552905609674,0.151192475646624,0.198301555546483,0.304848459049889,0.151810389245398,0.0580429739164372,0.0103391072875275,46402,0.172888659890393,0.4383,0.950835752962411,0.0023542336969316,0.182888378628466,0.811862257733411,0.119047619047619,134800.0,88.6892198059681,0.0246886317463122,0.0287511230907459,0.208212034529023,121800.0
G3701070,0.501191231167406,0.382616594964263,0.072450851001834,0.522427711979158,0.228133623570951,0.179473115883654,0.229773462783172,0.304074706465145,0.080165109711058,0.074266529809255,0.0438022312790746,36956,0.26287203997393,0.4605,0.950879549939124,0.0051219614593391,0.220964860035736,0.802344166222696,0.157546030235367,93400.0,56.1243483840309,0.073054587688734,-0.0173314020076803,0.13682092555332,95700.0
G3701090,0.852951129939962,0.0509005677901307,0.0705413433939561,0.504317962473209,0.221024529035007,0.155973076971285,0.167830030060631,0.231066980814541,0.0809159806611786,0.0559833247779489,0.012935025325418,49283,0.145269828825297,0.4499,0.940561670039644,0.0019960633195641,0.150626185958254,0.853686206021525,0.0982413762629982,153500.0,101.035390183549,-0.0156196943972835,0.0221775226771895,0.197112893716613,170400.0
G3701110,0.879501477350987,0.0400773109990447,0.0581831915224491,0.495012551929443,0.210539177570924,0.183213738253393,0.249605289125715,0.243215703099861,0.0614868323758603,0.0521490750816104,0.0092304207486267,37590,0.201581252488482,0.4254,0.950633794627282,0.0,0.200295420974889,0.827186190436544,0.159688366312972,104500.0,39.0245636363164,0.0330328679784544,0.0019365178293193,0.146445601022221,105100.0
G3701130,0.897060986731782,0.0114442058191874,0.0660763143184961,0.516666176340796,0.189697272807508,0.266864758318378,0.200725867821811,0.206289701135062,0.0761748274728886,0.0300439841089671,0.0226459200818175,39593,0.149654945777194,0.4748,0.918598622324272,0.0046663210132582,0.183722588696737,0.758046346958481,0.399423699376332,167500.0,25.2547504504337,0.0382598206325064,0.0052047907733255,0.22814633568807,165300.0
G3701150,0.940842404164695,0.0185044959772835,0.0240889730241363,0.505584477046853,0.184003786086133,0.199148130619972,0.224363386097729,0.239935408430313,0.0417857142857143,0.0406825630014691,0.0247086750107898,40408,0.162857142857143,0.4531,0.891530296329058,0.0011057054400707,0.16629291872228,0.852794588821645,0.214806505888951,162500.0,18.0700378589956,0.0452687671374618,0.0194432382882232,0.24707220772268,174300.0
G3701170,0.521225010633773,0.431773713313484,0.035048915355168,0.534198213526159,0.209059974478945,0.205912377711612,0.225319396051103,0.299727520435967,0.0348343245539507,0.0720308108670761,0.0537681317482823,34957,0.183623619371283,0.4661,0.955989410986102,0.00066181336863,0.20231412041997,0.814844717153776,0.185537583254044,84000.0,19.875186197778,-0.0176478853449487,-0.0324306527286196,0.157825802226588,86400.0
G3701190,0.484815779017844,0.306577358184733,0.126128957652598,0.519619005825412,0.245743614680749,0.10030204373704,0.212566107270759,0.374944828050541,0.179292354784335,0.0561434070197325,0.0020172622209903,59268,0.117718534451557,0.4899,0.870480505994525,0.0319373642971774,0.141504833423975,0.846555008311544,0.0775555953019734,192700.0,716.333140994099,0.0590947266846554,0.0915993884814856,0.430979009807566,192000.0
G3701210,0.931009631134115,0.0039310751490532,0.0471073838694883,0.510908733538623,0.184891567843805,0.230819629168578,0.171749598715891,0.234643354479344,0.0451572718779196,0.033203125,0.0522314049586777,39658,0.176113360323887,0.454,0.952565833896016,0.00016880486158,0.180426902939992,0.824031404676566,0.266141012455719,143500.0,26.5596831561876,0.093229683537325,-0.0177617607310638,0.174641148325359,135900.0
G3701230,0.632793448589627,0.187843494085532,0.150828025477707,0.510937215650591,0.23213830755232,0.184021838034577,0.164688548743554,0.279525435915873,0.121139040905296,0.0471439033321128,0.0318791946308725,34819,0.208143956961321,0.4723,0.951754800870306,0.0032163466086463,0.218538819642589,0.788716150758869,0.32669248063952,95700.0,21.1516505985975,0.0616196109518873,-0.009588695432753,0.145110246433204,116600.0
G3701250,0.773460835929945,0.125153110561943,0.0621682604491243,0.51828731062641,0.212968733211561,0.238304501987751,0.17935504196953,0.224948100951809,0.071439919504316,0.0387985313026073,0.0320282791494832,51873,0.100699041465869,0.4579,0.918183714986177,5.21621198685515e-05,0.146474526169362,0.858074215418419,0.166736535533835,205300.0,50.9219794517475,0.0753555288361872,0.0538532961931291,0.341762908874152,200500.0
G3701270,0.515420882555491,0.386533877205064,0.0652963924352386,0.519955501403825,0.227631509244054,0.163161519309212,0.246346555323591,0.310326872258165,0.0600087245760401,0.0576948559616251,0.0296751578593551,43804,0.204863951142374,0.4733,0.949290411907234,0.0033130593878257,0.174108691880638,0.844399190553037,0.135034430714084,120500.0,67.1341195817392,0.0010741138560687,-0.012140876027003,0.195736163478099,113800.0
G3701290,0.768798225754285,0.139583237074343,0.0534768747401007,0.519341126461211,0.193628424894885,0.157478168460934,0.239138854083609,0.3478965293009,0.0773557740599783,0.0495670149170345,0.0025686791134279,51232,0.125191129365283,0.4831,0.877243125557484,0.0088622042335248,0.176965489658325,0.854792034394418,0.151355856751816,215800.0,415.431007510888,0.0161047203490678,0.0647100493909757,0.379258179042842,182500.0
G3701310,0.383459375605972,0.57203800659298,0.0200213302307543,0.514397905759162,0.188675586581346,0.228815202637192,0.247690165801797,0.319020866773676,0.029757785467128,0.0607686475768356,0.0462524380050153,31543,0.316493656286044,0.4656,0.941202281702501,0.0014626298083955,0.284685963400416,0.801836415733264,0.248830358690002,81000.0,14.4650802388407,0.0204457959949533,-0.0606129605173277,0.112775972949678,91800.0
G3701330,0.671115178595462,0.143048639336761,0.117940297703965,0.457059029366639,0.254227342467228,0.085365131490404,0.155630586863583,0.300331954233283,0.142049718199672,0.0579857721721665,0.0136758484838699,46786,0.115434355691089,0.4089,0.86863178471073,0.0016770883081399,0.138693759071118,0.869550560185916,0.171389638566968,153300.0,93.8445682760851,0.02126080502925,0.0526688616748177,0.195155896429501,91400.0
G3701350,0.696359981975151,0.112583776205769,0.0825781255588061,0.523156923473074,0.203888217328174,0.112254751192716,0.189325719305952,0.409198700874676,0.18141045468605,0.0386747543665747,0.0071051449112559,61130,0.0796087225487164,0.5183,0.744461979913917,0.074390243902439,0.144660554430341,0.905832099604398,0.0840386726635266,281700.0,134.626958517136,0.106605600912366,0.043662939130175,0.576929369419904,283700.0
G3701370,0.744182438721688,0.181275209432206,0.0351380701210053,0.488132174992243,0.164055228048402,0.257756748371083,0.181027909104774,0.229226105563481,0.063112283345893,0.0440444966989238,0.0808883455582722,43808,0.141296156744537,0.4298,0.890684011749895,0.0029374737725556,0.145435157083094,0.785841495992876,0.299828518665084,147200.0,14.5881495613484,-0.0003879064460924,-0.0192468619246861,0.192127746135069,192300.0
G3701390,0.548898744644065,0.364829988223208,0.04670625673407,0.510185672404721,0.219975444135408,0.152045904432584,0.225322420634921,0.3294922356421,0.0758053461274846,0.0476740195313719,0.0165042630937881,45750,0.188622344071282,0.4496,0.917727191252913,0.0044810898010396,0.173726555839727,0.832618420246339,0.137808769648978,156400.0,67.6304515814162,-0.006126173096976,-0.0158319153658357,0.188772640341996,127500.0
